Kantons-Nummer,Kanton,Gemeinde-Nummer,Gemeinde,Stimmberechtigte,eingelegte Stimmzettel,Stimmbeteiligung,leere Stimmzettel,ungültige Stimmzettel,gültige Stimmen,Ja-Stimmen,Nein-Stimmen,Ja in Prozent
10,Fribourg / Freiburg,2041,Saint-Aubin (FR),1092.0,454.0,41.5750915750916,11.0,7.0,436.0,130.0,306.0,29.8165137614679
22,Vaud,5748,Bretonnières,184.0,112.0,60.8695652173913,6.0,0.0,106.0,27.0,79.0,25.4716981132076
18,Graubünden / Grigioni / Grischun,3673,Domleschg,1591.0,865.0,54.3683218101823,5.0,9.0,851.0,444.0,407.0,52.1739130434783
13,Basel-Landschaft,2863,Tenniken,703.0,310.0,44.0967283072546,8.0,3.0,299.0,152.0,147.0,50.8361204013378
22,Vaud,5562,Mauborget,90.0,61.0,67.7777777777778,3.0,0.0,58.0,23.0,35.0,39.6551724137931
1,Zürich,221,Hettlingen,2254.0,1348.0,59.8047914818101,35.0,0.0,1313.0,538.0,775.0,40.974866717441
22,Vaud,5556,Fiez,304.0,143.0,47.0394736842105,5.0,1.0,137.0,47.0,90.0,34.3065693430657
21,Ticino,5225,Sorengo,1034.0,539.0,52.1276595744681,30.0,1.0,508.0,225.0,283.0,44.2913385826772
19,Aargau,4063,Bremgarten (AG),5118.0,2309.0,45.115279406018,49.0,2.0,2258.0,1045.0,1213.0,46.2798937112489
22,Vaud,5857,Gilly,740.0,377.0,50.945945945946,30.0,0.0,347.0,128.0,219.0,36.8876080691643
22,Vaud,5732,Vich,546.0,238.0,43.5897435897436,14.0,0.0,224.0,99.0,125.0,44.1964285714286
17,St. Gallen,3443,Gossau (SG),12070.0,5684.0,47.0919635459818,48.0,1.0,5635.0,1865.0,3770.0,33.0967169476486
22,Vaud,5537,Villars-le-Terroir,798.0,343.0,42.9824561403509,18.0,0.0,325.0,100.0,225.0,30.7692307692308
10,Fribourg / Freiburg,2122,Pont-en-Ogoz,1286.0,580.0,45.1010886469673,8.0,1.0,571.0,182.0,389.0,31.8739054290718
19,Aargau,4111,Riniken,982.0,532.0,54.1751527494909,6.0,0.0,526.0,241.0,285.0,45.8174904942966
23,Valais / Wallis,6213,Evionnaz,812.0,420.0,51.7241379310345,22.0,0.0,398.0,195.0,203.0,48.9949748743719
1,Zürich,11,Ottenbach,1843.0,1098.0,59.5767769940315,11.0,4.0,1083.0,519.0,564.0,47.9224376731302
19,Aargau,4177,Sisseln,988.0,346.0,35.0202429149798,4.0,0.0,342.0,155.0,187.0,45.3216374269006
19,Aargau,4117,Thalheim (AG),634.0,340.0,53.6277602523659,1.0,2.0,337.0,121.0,216.0,35.9050445103858
10,Fribourg / Freiburg,2217,Ponthaux,499.0,216.0,43.2865731462926,7.0,0.0,209.0,56.0,153.0,26.7942583732057
5,Schwyz,1362,Arth,7192.0,3660.0,50.8898776418243,58.0,1.0,3601.0,1475.0,2126.0,40.9608442099417
22,Vaud,5812,Champtauroz,90.0,42.0,46.6666666666667,0.0,1.0,41.0,10.0,31.0,24.390243902439
1,Zürich,198,Uster,21704.0,10720.0,49.3918171765573,305.0,1.0,10414.0,4954.0,5460.0,47.5705780679854
11,Solothurn,2481,Witterswil,1035.0,525.0,50.7246376811594,15.0,0.0,510.0,270.0,240.0,52.9411764705883
2,Bern / Berne,609,Häutligen,216.0,118.0,54.6296296296296,1.0,0.0,117.0,28.0,89.0,23.9316239316239
19,Aargau,4112,Rüfenach,636.0,343.0,53.9308176100629,8.0,0.0,335.0,125.0,210.0,37.3134328358209
1,Zürich,21,Adlikon,502.0,319.0,63.5458167330677,7.0,0.0,312.0,106.0,206.0,33.974358974359
21,Ticino,5221,Savosa,1258.0,628.0,49.9205087440382,36.0,3.0,589.0,281.0,308.0,47.7079796264856
2,Bern / Berne,383,Büren an der Aare,2458.0,1043.0,42.4328722538649,16.0,7.0,1020.0,456.0,564.0,44.7058823529412
19,Aargau,4028,Freienwil,720.0,416.0,57.7777777777778,3.0,0.0,413.0,187.0,226.0,45.2784503631961
20,Thurgau,4831,Müllheim,1995.0,833.0,41.7543859649123,12.0,20.0,801.0,312.0,489.0,38.9513108614232
22,Vaud,5909,Cheseaux-Noréaz,483.0,267.0,55.2795031055901,12.0,6.0,249.0,80.0,169.0,32.1285140562249
11,Solothurn,2524,Hüniken,113.0,70.0,61.9469026548673,0.0,0.0,70.0,39.0,31.0,55.7142857142857
3,Luzern,1022,Altwis,278.0,152.0,54.6762589928058,0.0,0.0,152.0,51.0,101.0,33.5526315789474
4,Uri,1208,Göschenen,303.0,138.0,45.5445544554456,0.0,0.0,138.0,89.0,49.0,64.4927536231884
2,Bern / Berne,342,Thunstetten,2319.0,956.0,41.224665804226,22.0,1.0,933.0,373.0,560.0,39.978563772776
2,Bern / Berne,562,Aeschi bei Spiez,1733.0,947.0,54.6451240623197,26.0,0.0,921.0,437.0,484.0,47.4484256243214
13,Basel-Landschaft,2823,Bubendorf,3162.0,1620.0,51.2333965844402,39.0,24.0,1557.0,785.0,772.0,50.417469492614
19,Aargau,4285,Strengelbach,2964.0,1277.0,43.0836707152497,10.0,1.0,1266.0,540.0,726.0,42.654028436019
22,Vaud,5422,Aubonne,1785.0,954.0,53.4453781512605,62.0,0.0,892.0,349.0,543.0,39.1255605381166
17,St. Gallen,3395,Bütschwil-Ganterschwil,3287.0,1542.0,46.9120778825677,18.0,0.0,1524.0,548.0,976.0,35.9580052493438
3,Luzern,1083,Buttisholz,2205.0,1230.0,55.7823129251701,9.0,9.0,1212.0,215.0,997.0,17.7392739273927
1,Zürich,248,Uitikon,2914.0,1823.0,62.5600549073439,28.0,4.0,1791.0,695.0,1096.0,38.8051367950865
2,Bern / Berne,843,Saanen,4336.0,2136.0,49.2619926199262,25.0,50.0,2061.0,1001.0,1060.0,48.5686559922368
13,Basel-Landschaft,2763,Arlesheim,6239.0,3456.0,55.3934925468825,67.0,62.0,3327.0,2015.0,1312.0,60.5650736399159
2,Bern / Berne,952,Dürrenroth,859.0,353.0,41.0942956926659,6.0,0.0,347.0,91.0,256.0,26.2247838616715
22,Vaud,5923,Oppens,118.0,52.0,44.0677966101695,4.0,1.0,47.0,18.0,29.0,38.2978723404255
3,Luzern,1088,Hildisrieden,1694.0,974.0,57.4970484061393,9.0,9.0,956.0,264.0,692.0,27.6150627615063
2,Bern / Berne,745,Port,2699.0,1223.0,45.3130789181178,31.0,0.0,1192.0,626.0,566.0,52.51677852349
3,Luzern,1135,Luthern,945.0,506.0,53.5449735449736,0.0,2.0,504.0,96.0,408.0,19.0476190476191
25,Genève,6645,Veyrier,6647.0,3406.0,51.2411614262073,213.0,0.0,3193.0,1713.0,1480.0,53.6486063263389
21,Ticino,5108,Gordola,3186.0,1323.0,41.5254237288136,70.0,0.0,1253.0,614.0,639.0,49.0023942537909
23,Valais / Wallis,6109,Inden,68.0,43.0,63.2352941176471,3.0,0.0,40.0,19.0,21.0,47.5
11,Solothurn,2425,Holderbank (SO),501.0,249.0,49.7005988023952,2.0,0.0,247.0,102.0,145.0,41.2955465587045
3,Luzern,9030,LU-Ausland-CH,4944.0,1766.0,35.7200647249191,46.0,28.0,1692.0,709.0,983.0,41.903073286052
14,Schaffhausen,2901,Gächlingen,642.0,482.0,75.0778816199377,25.0,4.0,453.0,185.0,268.0,40.8388520971302
19,Aargau,4037,Oberrohrdorf,2818.0,1578.0,55.9971611071682,35.0,0.0,1543.0,602.0,941.0,39.0149060272197
9,Zug,1704,Menzingen,3173.0,1830.0,57.6741254333439,19.0,0.0,1811.0,638.0,1173.0,35.2291551628934
22,Vaud,5693,Montanaire,1801.0,912.0,50.6385341476957,29.0,12.0,871.0,213.0,658.0,24.4546498277842
1,Zürich,224,Pfungen,2245.0,1028.0,45.7906458797327,24.0,0.0,1004.0,474.0,530.0,47.2111553784861
22,Vaud,5716,Eysins,845.0,405.0,47.9289940828402,18.0,0.0,387.0,158.0,229.0,40.8268733850129
19,Aargau,4286,Uerkheim,1023.0,438.0,42.8152492668622,3.0,0.0,435.0,179.0,256.0,41.1494252873563
2,Bern / Berne,853,Rüschegg,1436.0,586.0,40.8077994428969,6.0,0.0,580.0,304.0,276.0,52.4137931034483
10,Fribourg / Freiburg,2321,Attalens,2234.0,887.0,39.7045658012534,29.0,7.0,851.0,310.0,541.0,36.427732079906
5,Schwyz,1331,Küssnacht (SZ),8563.0,4720.0,55.1208688543735,78.0,3.0,4639.0,1497.0,3142.0,32.2698857512395
2,Bern / Berne,572,Bönigen,1945.0,854.0,43.9074550128535,18.0,0.0,836.0,490.0,346.0,58.6124401913876
2,Bern / Berne,762,Diemtigen,1815.0,845.0,46.5564738292011,15.0,0.0,830.0,387.0,443.0,46.6265060240964
1,Zürich,117,Hinwil,7666.0,3850.0,50.2217584137751,68.0,0.0,3782.0,1701.0,2081.0,44.9762030671602
21,Ticino,5205,Muzzano,595.0,301.0,50.5882352941177,18.0,2.0,281.0,158.0,123.0,56.2277580071175
26,Jura,6758,Saint-Brais,193.0,96.0,49.7409326424871,1.0,0.0,95.0,25.0,70.0,26.3157894736842
1,Zürich,200,Wangen-Brüttisellen,4714.0,2068.0,43.8693254136614,44.0,1.0,2023.0,915.0,1108.0,45.2298566485418
18,Graubünden / Grigioni / Grischun,3945,Trimmis,2382.0,1087.0,45.6339210747271,9.0,21.0,1057.0,541.0,516.0,51.1825922421949
23,Valais / Wallis,9230,VS-CH de l'étranger,5867.0,1555.0,26.5041758990967,37.0,98.0,1420.0,592.0,828.0,41.6901408450704
22,Vaud,5625,Bussy-Chardonney,255.0,186.0,72.9411764705883,6.0,0.0,180.0,51.0,129.0,28.3333333333333
22,Vaud,5819,Henniez,212.0,80.0,37.7358490566038,3.0,0.0,77.0,28.0,49.0,36.3636363636364
10,Fribourg / Freiburg,2143,Morlon,420.0,196.0,46.6666666666667,8.0,0.0,188.0,51.0,137.0,27.1276595744681
19,Aargau,4208,Seengen,2816.0,1452.0,51.5625,23.0,0.0,1429.0,588.0,841.0,41.147655703289
2,Bern / Berne,499,Siselen,451.0,208.0,46.119733924612,1.0,0.0,207.0,76.0,131.0,36.7149758454106
21,Ticino,5323,Lavizzara,432.0,197.0,45.6018518518519,5.0,0.0,192.0,111.0,81.0,57.8125
12,Basel-Stadt,2701,Basel,91490.0,52203.0,57.0586949393376,2369.0,24.0,49810.0,28863.0,20947.0,57.9461955430637
22,Vaud,5627,Chavannes-près-Renens,2952.0,1036.0,35.0948509485095,59.0,5.0,972.0,462.0,510.0,47.5308641975309
21,Ticino,5187,Gravesano,904.0,389.0,43.0309734513274,13.0,0.0,376.0,192.0,184.0,51.0638297872341
21,Ticino,5064,Bodio,440.0,198.0,45.0,7.0,0.0,191.0,90.0,101.0,47.1204188481675
2,Bern / Berne,726,Plateau de Diesse,1558.0,638.0,40.9499358151476,29.0,0.0,609.0,298.0,311.0,48.9326765188834
2,Bern / Berne,620,Oberthal,626.0,319.0,50.9584664536741,5.0,0.0,314.0,89.0,225.0,28.343949044586
24,Neuchâtel,6452,Cressier (NE),1161.0,505.0,43.4969853574505,37.0,0.0,468.0,175.0,293.0,37.3931623931624
24,Neuchâtel,6423,La Sagne,890.0,389.0,43.7078651685393,15.0,0.0,374.0,110.0,264.0,29.4117647058824
17,St. Gallen,3393,Lütisburg,1053.0,721.0,68.4710351377018,10.0,0.0,711.0,233.0,478.0,32.7707454289733
11,Solothurn,2616,Fehren,461.0,195.0,42.2993492407809,4.0,0.0,191.0,77.0,114.0,40.3141361256545
10,Fribourg / Freiburg,2272,Misery-Courtion,1138.0,432.0,37.9613356766257,15.0,4.0,413.0,116.0,297.0,28.0871670702179
19,Aargau,4199,Holderbank (AG),738.0,271.0,36.7208672086721,10.0,0.0,261.0,122.0,139.0,46.7432950191571
2,Bern / Berne,614,Linden,1080.0,479.0,44.3518518518519,11.0,0.0,468.0,115.0,353.0,24.5726495726496
22,Vaud,5741,L'Abergement,185.0,119.0,64.3243243243243,7.0,0.0,112.0,51.0,61.0,45.5357142857143
21,Ticino,5160,Brusino Arsizio,360.0,174.0,48.3333333333333,5.0,4.0,165.0,85.0,80.0,51.5151515151515
1,Zürich,13,Stallikon,2353.0,1253.0,53.251168720782,32.0,0.0,1221.0,580.0,641.0,47.5020475020475
11,Solothurn,2580,Kappel (SO),2142.0,971.0,45.3314659197012,16.0,0.0,955.0,430.0,525.0,45.0261780104712
2,Bern / Berne,306,Lyss,10494.0,4398.0,41.9096626643797,144.0,0.0,4254.0,1839.0,2415.0,43.2299012693935
2,Bern / Berne,450,Péry-La Heutte,1314.0,554.0,42.1613394216134,27.0,0.0,527.0,252.0,275.0,47.8178368121442
20,Thurgau,4431,Roggwil (TG),2116.0,1002.0,47.3534971644613,18.0,26.0,958.0,302.0,656.0,31.5240083507307
22,Vaud,5497,Pompaples,491.0,206.0,41.9551934826884,11.0,0.0,195.0,68.0,127.0,34.8717948717949
11,Solothurn,2584,Starrkirch-Wil,1242.0,714.0,57.487922705314,14.0,1.0,699.0,321.0,378.0,45.9227467811159
2,Bern / Berne,448,Villeret,656.0,293.0,44.6646341463415,17.0,0.0,276.0,119.0,157.0,43.1159420289855
11,Solothurn,2491,Hauenstein-Ifenthal,230.0,142.0,61.7391304347826,5.0,0.0,137.0,61.0,76.0,44.5255474452555
1,Zürich,219,Elsau,2419.0,1258.0,52.0049607275734,29.0,0.0,1229.0,557.0,672.0,45.3213995117982
2,Bern / Berne,605,Bowil,1107.0,444.0,40.1084010840109,7.0,0.0,437.0,125.0,312.0,28.604118993135
22,Vaud,5729,Tannay,792.0,432.0,54.5454545454546,26.0,0.0,406.0,148.0,258.0,36.4532019704434
20,Thurgau,4616,Uesslingen-Buch,828.0,412.0,49.7584541062802,6.0,4.0,402.0,134.0,268.0,33.3333333333333
19,Aargau,4276,Kölliken,2846.0,1231.0,43.2536893886156,25.0,0.0,1206.0,537.0,669.0,44.5273631840796
3,Luzern,1095,Oberkirch,3289.0,1804.0,54.8494983277592,36.0,6.0,1762.0,490.0,1272.0,27.8093076049943
1,Zürich,220,Hagenbuch,781.0,382.0,48.9116517285531,11.0,0.0,371.0,168.0,203.0,45.2830188679245
1,Zürich,160,Zumikon,3231.0,2057.0,63.6645001547509,52.0,0.0,2005.0,842.0,1163.0,41.9950124688279
3,Luzern,1053,Dierikon,985.0,402.0,40.8121827411168,8.0,7.0,387.0,161.0,226.0,41.6020671834625
2,Bern / Berne,394,Wengi,462.0,216.0,46.7532467532468,4.0,0.0,212.0,71.0,141.0,33.4905660377359
10,Fribourg / Freiburg,2140,Marsens,1213.0,520.0,42.8689200329761,21.0,0.0,499.0,145.0,354.0,29.0581162324649
26,Jura,6771,Alle,1351.0,547.0,40.4885270170244,29.0,0.0,518.0,157.0,361.0,30.3088803088803
22,Vaud,5621,Aclens,317.0,156.0,49.211356466877,15.0,2.0,139.0,41.0,98.0,29.4964028776978
2,Bern / Berne,611,Kiesen,725.0,356.0,49.1034482758621,13.0,0.0,343.0,136.0,207.0,39.6501457725948
25,Genève,6638,Satigny,2274.0,1115.0,49.0325417766051,66.0,0.0,1049.0,547.0,502.0,52.1448999046711
22,Vaud,5571,Tévenon,595.0,282.0,47.3949579831933,11.0,1.0,270.0,120.0,150.0,44.4444444444444
10,Fribourg / Freiburg,2125,Bulle,11434.0,4272.0,37.3622529298583,207.0,20.0,4045.0,1424.0,2621.0,35.2039555006181
11,Solothurn,2493,Lostorf,2920.0,1601.0,54.8287671232877,25.0,0.0,1576.0,751.0,825.0,47.6522842639594
2,Bern / Berne,340,Rütschelen,424.0,213.0,50.2358490566038,9.0,0.0,204.0,58.0,146.0,28.4313725490196
3,Luzern,1128,Ettiswil,1942.0,935.0,48.1462409886715,11.0,5.0,919.0,178.0,741.0,19.3688792165397
13,Basel-Landschaft,2792,Wahlen,1078.0,447.0,41.4656771799629,4.0,0.0,443.0,183.0,260.0,41.3092550790068
2,Bern / Berne,992,Wangen an der Aare,1656.0,725.0,43.780193236715,11.0,0.0,714.0,277.0,437.0,38.7955182072829
23,Valais / Wallis,6011,Zwischbergen,54.0,36.0,66.6666666666667,1.0,0.0,35.0,31.0,4.0,88.5714285714286
19,Aargau,4255,Mumpf,849.0,343.0,40.4004711425206,3.0,0.0,340.0,157.0,183.0,46.1764705882353
6,Obwalden,1406,Sachseln,3703.0,2005.0,54.1452876046449,33.0,29.0,1943.0,738.0,1205.0,37.9825012866701
1,Zürich,4,Hausen am Albis,2530.0,1455.0,57.5098814229249,34.0,0.0,1421.0,701.0,720.0,49.3314567206193
19,Aargau,4227,Bettwil,451.0,245.0,54.3237250554324,2.0,0.0,243.0,80.0,163.0,32.9218106995885
2,Bern / Berne,940,Teuffenthal (BE),150.0,93.0,62.0,1.0,0.0,92.0,39.0,53.0,42.3913043478261
1,Zürich,6,Kappel am Albis,734.0,421.0,57.3569482288828,3.0,0.0,418.0,165.0,253.0,39.4736842105263
22,Vaud,5622,Bremblens,365.0,179.0,49.041095890411,10.0,6.0,163.0,52.0,111.0,31.9018404907976
3,Luzern,1081,Beromünster,4474.0,2283.0,51.0281627179258,25.0,11.0,2247.0,567.0,1680.0,25.2336448598131
2,Bern / Berne,404,Burgdorf,11741.0,5430.0,46.2481901030577,123.0,65.0,5242.0,2373.0,2869.0,45.2689813048455
17,St. Gallen,3212,Eggersriet,1639.0,878.0,53.5692495424039,7.0,0.0,871.0,358.0,513.0,41.1021814006889
3,Luzern,1065,Root,2983.0,1233.0,41.3342272879651,17.0,3.0,1213.0,422.0,791.0,34.7897774113768
2,Bern / Berne,421,Rumendingen,60.0,35.0,58.3333333333333,0.0,0.0,35.0,10.0,25.0,28.5714285714286
11,Solothurn,2581,Olten,11619.0,5639.0,48.5325759531801,177.0,1.0,5461.0,2830.0,2631.0,51.8220106207654
25,Genève,6643,Vernier,15330.0,5920.0,38.6170906718852,323.0,1.0,5596.0,3547.0,2049.0,63.3845604002859
18,Graubünden / Grigioni / Grischun,3672,Safiental,741.0,398.0,53.7112010796221,3.0,2.0,393.0,144.0,249.0,36.6412213740458
24,Neuchâtel,6432,La Brévine,522.0,300.0,57.4712643678161,9.0,0.0,291.0,46.0,245.0,15.807560137457
19,Aargau,4105,Mandach,241.0,117.0,48.5477178423237,0.0,0.0,117.0,32.0,85.0,27.3504273504274
11,Solothurn,2480,Seewen,830.0,385.0,46.3855421686747,4.0,0.0,381.0,204.0,177.0,53.5433070866142
25,Genève,6602,Anières,1327.0,725.0,54.6345139412208,45.0,0.0,680.0,328.0,352.0,48.2352941176471
19,Aargau,4235,Mühlau,779.0,330.0,42.3620025673941,9.0,0.0,321.0,106.0,215.0,33.0218068535826
2,Bern / Berne,540,Jegenstorf,4273.0,2293.0,53.6625321787971,77.0,0.0,2216.0,871.0,1345.0,39.3050541516246
9,Zug,1701,Baar,14487.0,7278.0,50.2381445433837,103.0,7.0,7168.0,2901.0,4267.0,40.4715401785714
20,Thurgau,4406,Dozwil,459.0,266.0,57.9520697167756,5.0,6.0,255.0,101.0,154.0,39.6078431372549
2,Bern / Berne,592,Schwanden bei Brienz,484.0,240.0,49.5867768595041,4.0,0.0,236.0,126.0,110.0,53.3898305084746
10,Fribourg / Freiburg,2061,Auboranges,196.0,90.0,45.9183673469388,2.0,1.0,87.0,35.0,52.0,40.2298850574713
22,Vaud,5722,Grens,240.0,121.0,50.4166666666667,5.0,0.0,116.0,37.0,79.0,31.8965517241379
2,Bern / Berne,863,Burgistein,882.0,458.0,51.9274376417234,5.0,0.0,453.0,198.0,255.0,43.7086092715232
4,Uri,1205,Bürglen (UR),3050.0,1380.0,45.2459016393443,5.0,5.0,1370.0,543.0,827.0,39.6350364963504
26,Jura,6790,Fontenais,1258.0,515.0,40.9379968203498,26.0,2.0,487.0,213.0,274.0,43.7371663244353
5,Schwyz,1347,Tuggen,2266.0,1002.0,44.2188879082083,6.0,0.0,996.0,357.0,639.0,35.8433734939759
19,Aargau,4263,Zeiningen,1592.0,689.0,43.2788944723618,10.0,2.0,677.0,302.0,375.0,44.6085672082718
19,Aargau,4316,Rietheim,388.0,168.0,43.298969072165,5.0,0.0,163.0,75.0,88.0,46.0122699386503
2,Bern / Berne,403,Bäriswil,824.0,428.0,51.9417475728155,10.0,0.0,418.0,177.0,241.0,42.3444976076555
21,Ticino,5118,Minusio,4840.0,2319.0,47.9132231404959,24.0,79.0,2216.0,1223.0,993.0,55.1895306859206
18,Graubünden / Grigioni / Grischun,3705,Donat,163.0,88.0,53.9877300613497,0.0,0.0,88.0,31.0,57.0,35.2272727272727
21,Ticino,5206,Neggio,268.0,139.0,51.8656716417911,6.0,0.0,133.0,66.0,67.0,49.624060150376
23,Valais / Wallis,6157,Val-d'Illiez,1312.0,733.0,55.8689024390244,22.0,15.0,696.0,263.0,433.0,37.7873563218391
1,Zürich,87,Hüttikon,589.0,277.0,47.0288624787776,6.0,0.0,271.0,122.0,149.0,45.0184501845019
1,Zürich,31,Henggart,1619.0,898.0,55.4663372452131,21.0,0.0,877.0,358.0,519.0,40.8209806157355
18,Graubünden / Grigioni / Grischun,3972,Seewis im Prättigau,1023.0,456.0,44.574780058651,8.0,0.0,448.0,225.0,223.0,50.2232142857143
1,Zürich,226,Schlatt (ZH),516.0,319.0,61.8217054263566,8.0,0.0,311.0,125.0,186.0,40.1929260450161
3,Luzern,1058,Horw,9738.0,5564.0,57.136989114808,144.0,31.0,5389.0,2516.0,2873.0,46.6876971608833
11,Solothurn,2404,Neuendorf,1581.0,673.0,42.5679949399115,12.0,0.0,661.0,247.0,414.0,37.3676248108926
19,Aargau,4172,Münchwilen (AG),555.0,261.0,47.027027027027,4.0,0.0,257.0,112.0,145.0,43.579766536965
1,Zürich,114,Fischenthal,1670.0,776.0,46.4670658682635,11.0,1.0,764.0,329.0,435.0,43.0628272251309
19,Aargau,4013,Unterentfelden,2451.0,1212.0,49.4492044063648,26.0,0.0,1186.0,523.0,663.0,44.097807757167
21,Ticino,5207,Novaggio,660.0,306.0,46.3636363636364,18.0,1.0,287.0,146.0,141.0,50.8710801393728
19,Aargau,4283,Safenwil,2458.0,978.0,39.7884458909683,20.0,0.0,958.0,453.0,505.0,47.286012526096
22,Vaud,5606,Lutry,6297.0,3172.0,50.3731935842465,194.0,10.0,2968.0,1232.0,1736.0,41.5094339622642
2,Bern / Berne,959,Walterswil (BE),452.0,195.0,43.141592920354,3.0,0.0,192.0,42.0,150.0,21.875
22,Vaud,5890,Vevey,9293.0,3696.0,39.7718713009792,262.0,10.0,3424.0,1783.0,1641.0,52.0735981308411
25,Genève,6615,Collex-Bossy,900.0,451.0,50.1111111111111,27.0,0.0,424.0,191.0,233.0,45.0471698113208
22,Vaud,5410,Ormont-Dessous,791.0,351.0,44.3742098609355,14.0,1.0,336.0,150.0,186.0,44.6428571428572
19,Aargau,4221,Abtwil,652.0,298.0,45.7055214723926,4.0,0.0,294.0,69.0,225.0,23.469387755102
2,Bern / Berne,703,Reconvilier,1510.0,689.0,45.6291390728477,20.0,0.0,669.0,289.0,380.0,43.1988041853513
22,Vaud,5932,Ursins,153.0,73.0,47.7124183006536,2.0,0.0,71.0,21.0,50.0,29.5774647887324
20,Thurgau,4941,Märstetten,1998.0,1173.0,58.7087087087087,18.0,21.0,1134.0,335.0,799.0,29.5414462081129
14,Schaffhausen,2963,Ramsen,928.0,599.0,64.5474137931035,31.0,0.0,568.0,220.0,348.0,38.7323943661972
14,Schaffhausen,2973,Trasadingen,381.0,263.0,69.0288713910761,6.0,0.0,257.0,100.0,157.0,38.9105058365759
20,Thurgau,4451,Uttwil,1241.0,753.0,60.6768734891217,12.0,0.0,741.0,314.0,427.0,42.3751686909582
19,Aargau,9190,AG-Ausland-CH,9777.0,2867.0,29.3239234939143,51.0,13.0,2803.0,1192.0,1611.0,42.5258651444881
26,Jura,6759,Soubey,145.0,56.0,38.6206896551724,0.0,0.0,56.0,19.0,37.0,33.9285714285714
9,Zug,1705,Neuheim,1439.0,794.0,55.1772063933287,8.0,0.0,786.0,299.0,487.0,38.0407124681934
2,Bern / Berne,706,Saicourt,479.0,206.0,43.0062630480167,3.0,4.0,199.0,75.0,124.0,37.6884422110553
18,Graubünden / Grigioni / Grischun,3985,Sumvitg,1017.0,506.0,49.7541789577188,1.0,8.0,497.0,214.0,283.0,43.0583501006036
1,Zürich,98,Schleinikon,540.0,259.0,47.962962962963,3.0,0.0,256.0,127.0,129.0,49.609375
1,Zürich,34,Laufen-Uhwiesen,1200.0,687.0,57.25,12.0,0.0,675.0,353.0,322.0,52.2962962962963
23,Valais / Wallis,6052,Bellwald,275.0,147.0,53.4545454545455,0.0,0.0,147.0,100.0,47.0,68.0272108843538
3,Luzern,1037,Rain,1968.0,1111.0,56.4532520325203,16.0,8.0,1087.0,254.0,833.0,23.3670653173873
10,Fribourg / Freiburg,2145,Le Pâquier (FR),854.0,372.0,43.559718969555,14.0,1.0,357.0,104.0,253.0,29.1316526610644
1,Zürich,68,Rorbas,1613.0,679.0,42.0954742715437,11.0,0.0,668.0,299.0,369.0,44.7604790419162
5,Schwyz,1374,Steinerberg,708.0,370.0,52.2598870056497,8.0,0.0,362.0,119.0,243.0,32.8729281767956
2,Bern / Berne,579,Habkern,509.0,257.0,50.4911591355599,5.0,0.0,252.0,147.0,105.0,58.3333333333333
10,Fribourg / Freiburg,2131,Echarlens,557.0,225.0,40.394973070018,4.0,0.0,221.0,49.0,172.0,22.1719457013575
20,Thurgau,4471,Bischofszell,3640.0,1582.0,43.4615384615385,27.0,7.0,1548.0,551.0,997.0,35.594315245478
5,Schwyz,1349,Wangen (SZ),3577.0,1727.0,48.2806821358681,16.0,0.0,1711.0,741.0,970.0,43.3080070134424
1,Zürich,8,Maschwanden,458.0,246.0,53.7117903930131,4.0,0.0,242.0,87.0,155.0,35.9504132231405
19,Aargau,4049,Ehrendingen,3203.0,1507.0,47.0496409615985,26.0,1.0,1480.0,638.0,842.0,43.1081081081081
10,Fribourg / Freiburg,2333,Remaufens,728.0,314.0,43.1318681318681,7.0,3.0,304.0,101.0,203.0,33.2236842105263
15,Appenzell Ausserrhoden,3036,Wald (AR),662.0,349.0,52.7190332326284,4.0,0.0,345.0,181.0,164.0,52.463768115942
2,Bern / Berne,626,Walkringen,1449.0,642.0,44.3064182194617,10.0,1.0,631.0,230.0,401.0,36.4500792393027
1,Zürich,60,Höri,1535.0,631.0,41.1074918566775,16.0,0.0,615.0,256.0,359.0,41.6260162601626
22,Vaud,5643,Préverenges,2898.0,1333.0,45.9972394755004,91.0,5.0,1237.0,518.0,719.0,41.8755052546484
1,Zürich,154,Küsnacht (ZH),8770.0,5322.0,60.6841505131129,138.0,0.0,5184.0,2215.0,2969.0,42.7276234567901
2,Bern / Berne,669,Münchenwiler,391.0,168.0,42.9667519181586,7.0,1.0,160.0,46.0,114.0,28.75
17,St. Gallen,3251,Altstätten,6969.0,3243.0,46.5346534653465,34.0,0.0,3209.0,1294.0,1915.0,40.3240885010907
2,Bern / Berne,415,Lyssach,1121.0,519.0,46.2979482604817,8.0,1.0,510.0,184.0,326.0,36.078431372549
2,Bern / Berne,381,Arch,1226.0,491.0,40.0489396411093,11.0,0.0,480.0,199.0,281.0,41.4583333333333
18,Graubünden / Grigioni / Grischun,3575,Laax,1252.0,620.0,49.520766773163,10.0,5.0,605.0,261.0,344.0,43.1404958677686
