bfs_id,municipalityLabel,lat,lon
2211,Neyruz,46.766666666667,7.0666666666667
2216,Pierrafortscha,46.783333333333,7.1833333333333
2217,Ponthaux,46.816666666667,7.0333333333333
2220,Le Mouret,46.75,7.1666666666667
2223,Le Glèbe,46.716666666667,7.0333333333333
2226,Treyvaux,46.733333333333,7.1333333333333
2228,Villars-sur-Glâne,46.783333333333,7.1166666666667
2228,Villars-sur-Glâne,46.783333333333,7.1166666666667
223,Neftenbach,47.528333333333,8.6680555555556
2230,Villarsel-sur-Marly,46.766666666667,7.1666666666667
2233,Hauterive,46.766666666667,7.1166666666667
2234,La Brillaz,46.766666666667,7.0
2235,La Sonnaz,46.833889,7.108611
2236,Gibloux,46.720555555556,7.0644444444444
2237,Prez,46.785,7.013055
2238,Bois-d’Amont,46.754724,7.145839
2239,Grolley-Ponthaux,46.833333333333,7.0666666666667
224,Pfungen,47.515555555556,8.6469444444444
225,Rickenbach,47.5525,8.7958333333333
2250,Courgevaux,46.90648,7.11215
2254,Courtepin,46.866666666667,7.1166666666667
2257,Cressier,46.9,7.1333333333333
2258,Fräschels,47.0,7.2
226,Schlatt,47.468333333333,8.8269444444444
2261,Greng,46.916666666667,7.1
2262,Gurmels,46.9,7.1666666666667
2263,Guschelmuth,46.880282,7.135002
2265,Kerzers,46.983333333333,7.2
2266,Kleinbösingen,46.9,7.2
227,Seuzach,47.535833333333,8.7294444444444
2271,Meyriez,46.916666666667,7.1166666666667
2272,Misery-Courtion,46.85,7.0666666666667
2274,Muntelier,46.93884,7.13023
2275,Murten,46.928055555556,7.1169444444444
2276,Ried bei Kerzers,46.96335,7.18105
2278,Ulmiz,46.933333333333,7.2
228,Turbenthal,47.438333333333,8.8441666666667
2281,Haut-Vully,46.95,7.0833333333333
2284,Mont-Vully,46.961941666667,7.1125055555556
2292,Brünisried,46.766666666667,7.2833333333333
2293,Düdingen,46.846105555556,7.1905611111111
2294,Giffers,46.761394444444,7.2102833333333
2295,Bösingen,46.9,7.2333333333333
2296,Heitenried,46.82755,7.30453
2299,Plaffeien,46.7412,7.2871
23,Berg am Irchel,47.566388888889,8.5997222222222
230,Winterthur,47.4992,8.72671
230,Winterthur,47.4992,8.72671
2300,Plasselb,46.733333333333,7.25
2301,Rechthalten,46.76336,7.24597
2303,St. Silvester,46.73814,7.22064
2304,St. Ursen,46.78687,7.22433
2305,Schmitten,46.85,7.25
2306,Tafers,46.816666666667,7.2166666666667
2307,Tentlingen,46.766666666667,7.2
2308,Ueberstorf,46.86947,7.3264
2309,Wünnewil-Flamatt,46.866666666667,7.2833333333333
231,Zell,47.448888888889,8.8233333333333
2321,Attalens,46.5103,6.8489
2323,Bossonnens,46.516666666667,6.85
2325,Châtel-Saint-Denis,46.526944,6.901111
2328,Granges,46.516666666667,6.8333333333333
2333,Remaufens,46.516666666667,6.8666666666667
2335,Saint-Martin,46.583333333333,6.8666666666667
2336,Semsales,46.566666666667,6.9333333333333
2337,Le Flon,46.616666666667,6.8833333333333
2338,La Verrerie,46.616666666667,6.9166666666667
24,Buch am Irchel,47.548888888889,8.6219444444444
2401,Egerkingen,47.321944444444,7.7944444444444
2402,Härkingen,47.309444444444,7.8180555555556
2403,Kestenholz,47.283333333333,7.7541666666667
2404,Neuendorf,47.3025,7.7944444444444
2405,Niederbuchsiten,47.296944444444,7.7708333333333
2406,Oberbuchsiten,47.310833333333,7.7666666666667
2407,Oensingen,47.288611111111,7.7138888888889
2408,Wolfwil,47.269166666667,7.7930555555556
241,Aesch,47.336944444444,8.4380555555556
242,Birmensdorf,47.354166666667,8.4377777777778
2421,Aedermannsdorf,47.306666666667,7.6111111111111
2422,Balsthal,47.316388888889,7.6944444444444
2424,Herbetswil,47.296944444444,7.5930555555556
2425,Holderbank,47.333333333333,7.7541666666667
2426,Laupersdorf,47.315,7.6513888888889
2427,Matzendorf,47.306944444444,7.6305555555556
2428,Mümliswil-Ramiswil,47.340833333333,7.7033333333333
243,Dietikon,47.405555555556,8.4038888888889
243,Dietikon,47.405555555556,8.4038888888889
2430,Welschenrohr-Gänsbrunnen,47.281662,7.528899
244,Geroldswil,47.422777777778,8.4108333333333
2445,Biezwil,47.115,7.4180555555556
